img_ids,height,width
15797,640,480
74543,640,640
429793,499,640
111686,640,430
556432,720,577
302460,640,640
111689,559,317
190154,415,640
785977,480,720
420560,640,480
463552,373,640
326676,512,640
751911,720,576
254646,324,432
362010,640,480
97598,465,334
32902,411,640
532736,390,640
273676,358,640
218866,359,640
23488,547,640
166102,480,640
69390,640,432
783972,512,640
156560,546,640
338013,442,336
498433,625,469
563890,720,621
121059,360,465
517888,387,640
437578,640,512
468173,411,640
751149,640,423
664380,720,485
789830,480,720
730755,640,481
559453,450,640
696766,427,640
499353,577,700
21085,466,640
526772,640,640
381220,373,610
953752,665,800
248055,640,512
88338,480,640
556545,640,640
852283,532,800
452335,425,632
494593,640,427
321680,480,640
714411,427,640
277263,586,640
553288,337,450
469054,428,639
755221,720,480
760206,428,640
313811,600,400
95383,480,636
616589,640,426
933139,800,587
456383,427,640
771459,720,484
628441,458,640
704624,480,720
863087,555,750
336798,425,640
287795,640,509
303303,640,639
236182,640,462
511069,212,640
431700,482,640
295551,544,640
817878,720,535
668670,546,720
331209,640,405
372750,505,600
951268,636,798
268259,478,640
819757,479,720
91185,426,640
756565,407,642
229710,427,640
281447,427,640
35633,425,640
776737,347,522
523251,640,427
61690,400,635
255275,480,640
178632,640,478
212033,467,640
793936,640,382
770696,480,575
822688,540,720
413220,427,640
261490,640,418
401091,640,640
829480,720,601
532097,459,640
916911,616,800
265613,453,640
617234,522,600
435331,477,635
677011,427,640
465108,490,575
270247,569,400
164319,522,640
429645,516,640
924806,533,800
729110,640,427
823140,640,513
121825,581,640
10068,400,600
677988,480,720
776400,480,640
112793,447,600
85052,492,640
665764,640,545
192863,598,640
832152,540,720
33086,537,640
285102,449,640
735022,487,720
709794,508,640
372648,640,457
24883,480,640
367122,640,422
782373,640,457
292254,412,640
777507,488,720
685084,427,640
356669,426,640
290301,640,417
206086,640,456
878881,800,534
378685,462,640
840141,640,800
9352,480,640
257134,165,640
780348,640,502
948572,800,600
202457,425,640
212950,640,427
180720,427,640
768738,694,720
133208,640,512
483837,468,640
196236,470,640
316223,628,442
388818,463,640
150827,480,640
624945,411,640
16916,463,450
58944,640,440
704081,459,640
383713,622,720
486416,480,640
78857,410,640
909125,493,800
98668,600,531
942018,711,800
171190,480,640
733349,449,640
511554,333,640
94930,523,640
546707,413,640
70167,640,480
770248,604,453
252559,639,430
665024,481,700
123481,640,431
880777,625,799
465695,486,640
771458,480,720
375337,605,399
244540,427,640
209502,447,640
701126,419,600
543638,451,600
619147,640,480
177567,600,476
642834,443,640
645672,481,640
165693,640,571
446237,480,480
704154,233,640
651944,441,720
865892,519,800
212171,319,425
554286,640,403
64403,640,450
476489,469,640
667397,478,640
220701,620,518
871284,580,800
66347,485,640
403163,640,487
44045,352,638
937840,800,533
692249,420,600
757782,483,720
669177,500,640
623708,482,640
150678,400,600
182606,478,640
911829,547,800
538751,639,426
618300,640,587
811560,426,640
947270,650,800
199781,480,640
909253,800,501
912837,800,536
950954,800,531
235765,480,640
803543,576,720
888114,526,800
313840,530,574
395300,640,457
686470,640,424
4455,480,640
10699,480,640
607193,468,640
12588,327,640
565590,426,640
27664,480,640
539758,388,640
10107,640,429
504514,720,482
512090,512,640
522644,640,430
639432,388,640
339025,455,640
501599,500,720
855202,534,800
456956,640,397
530223,427,640
475209,456,640
846482,723,800
593553,480,640
957640,431,798
655757,640,425
217856,432,640
287943,587,640
944408,650,481
430847,480,640
24517,621,503
278869,337,493
594030,478,640
175219,420,640
740073,537,720
61010,445,640
761876,438,720
860116,524,800
805011,427,640
4726,640,480
835719,464,699
373097,426,640
659654,427,640
268057,480,640
26909,589,640
818206,720,513
179044,640,391
341748,448,640
176099,635,319
166911,427,640
84909,427,640
366500,640,483
344468,480,640
223382,480,640
12732,480,640
466857,553,640
295329,427,640
658046,480,720
77488,510,639
498118,426,640
914269,600,800
814331,480,720
326592,426,640
14417,480,640
740270,643,720
544036,427,640
605830,463,640
7417,640,480
46655,506,621
754320,564,720
330948,384,640
171243,426,640
81297,480,640
46638,494,623
618317,488,640
215132,425,640
305431,480,640
773432,640,480
85277,484,640
770047,427,640
642736,720,541
852481,760,760
180300,427,640
94094,427,640
916796,800,533
364673,640,640
895485,800,573
679442,720,581
450478,473,640
21140,480,640
5115,480,640
251842,484,640
713704,427,640
494801,428,640
627201,427,640
522384,459,640
576825,640,534
294287,640,477
738524,440,640
332204,457,640
954790,800,571
236199,640,640
720028,589,640
386399,600,399
826053,453,640
646296,425,640
362610,640,640
417722,640,427
848519,669,800
774369,426,640
68638,640,498
2354,480,640
2760,480,640
588788,510,640
877240,713,800
607303,472,640
919467,582,800
505981,640,308
448185,535,720
504974,720,600
346569,640,427
521399,640,412
831313,640,640
607121,447,640
485737,640,427
328967,640,427
941,640,480
348505,640,480
121102,640,425
150185,426,640
795674,413,640
186043,640,427
32464,640,480
391672,640,473
555532,640,480
144365,521,640
821113,578,720
689784,427,640
513705,427,640
843275,541,800
873439,450,800
768745,465,720
245009,427,640
288998,412,640
920309,800,600
140778,371,640
682919,472,640
519995,640,501
672752,585,720
664026,637,720
510747,435,640
553299,640,428
734744,640,512
436855,720,576
217323,427,640
291708,480,640
868992,800,533
571722,426,640
723059,562,720
662899,720,681
189704,504,640
397300,469,640
67898,512,640
456397,720,480
174831,481,640
676142,490,720
818680,480,640
895525,507,800
434322,640,408
792104,531,720
912042,800,537
99935,640,480
471777,480,640
226549,427,640
20997,469,640
770768,658,720
806838,534,720
801441,412,640
846608,535,400
343947,426,640
65456,436,640
669335,421,640
432392,488,640
808699,457,720
518244,640,508
659403,427,640
34863,604,398
230236,424,640
46396,640,439
277636,640,559
909681,623,800
616159,428,640
706516,480,640
162162,427,640
665063,478,720
903680,720,543
430174,640,427
695640,435,640
881341,538,800
933418,504,760
200391,250,204
215776,512,640
365678,600,393
320925,640,458
567380,426,640
518791,519,640
944866,639,799
418969,433,640
851163,532,800
851535,429,664
301848,640,480
396912,523,640
661392,720,480
374701,431,640
420071,425,633
209639,480,439
417030,640,427
422278,640,427
834666,548,800
784091,501,640
157586,334,500
627764,640,520
436674,427,640
278596,430,640
147247,477,640
895505,663,800
218617,435,640
799407,480,720
359690,302,640
516788,423,640
322805,640,640
395027,452,657
443402,381,640
753500,498,640
270343,476,640
292754,433,640
123214,481,640
199533,363,640
512778,640,437
4776,640,427
499021,720,517
63685,480,640
815612,480,720
554344,512,640
189073,560,640
28837,387,516
443674,720,637
7940,480,640
150813,640,640
893029,601,800
749132,540,720
330091,460,508
124115,414,640
853701,749,600
330420,404,640
681384,704,528
485815,640,427
573985,427,640
813418,317,640
589885,405,640
298825,411,640
156130,472,640
599778,561,640
797145,640,440
931594,537,800
61134,480,640
501012,490,720
84339,434,640
348880,640,450
802054,720,480
1518,480,640
440670,427,640
644656,543,720
614898,511,625
245132,397,640
385585,625,639
37825,496,640
51972,600,451
426401,575,500
817776,552,640
345946,441,640
886903,800,600
271113,544,640
160325,640,640
630798,410,600
411370,640,640
307924,497,640
662877,720,513
919593,486,800
4753,480,640
310847,427,640
446368,480,384
38736,510,640
818449,427,640
746094,424,640
861222,800,790
199304,640,500
552669,530,640
97732,444,640
940071,800,696
595956,555,640
196616,186,248
730052,512,512
314612,446,595
588528,489,640
475054,425,640
893083,531,800
369012,450,592
50175,480,640
97987,430,639
179296,508,640
129171,640,486
496057,429,640
772536,550,720
907846,750,575
754432,720,640
21099,640,514
446358,424,640
8648,640,480
252486,640,427
390585,398,640
581020,427,640
924726,800,582
577471,366,500
334969,640,514
942839,700,522
433012,488,640
735585,561,720
662492,640,426
164802,458,640
7151,640,480
939681,561,700
771206,640,480
930463,662,800
848831,662,800
911760,600,800
920449,800,685
658143,640,599
331464,433,640
108433,528,528
377453,264,640
759270,522,720
57819,487,640
597928,640,514
612936,382,640
332267,461,640
705240,620,620
326146,640,480
815196,415,720
560537,480,629
280712,480,640
389220,490,640
420504,512,640
5979,480,640
737067,480,640
32230,640,512
136749,432,640
337687,640,440
386981,501,704
132184,480,640
74275,411,609
623551,360,640
93660,400,500
266949,480,640
775708,514,720
63102,594,640
810977,480,720
107386,566,497
295695,640,416
74430,371,600
625696,626,406
716724,526,720
656781,425,640
237409,640,488
916363,536,800
132463,403,640
669549,480,640
11216,480,640
823698,540,720
282529,480,640
513623,522,640
384429,640,534
432626,640,533
40042,619,575
669811,428,640
750329,439,604
344605,400,600
60675,450,600
770649,481,720
855708,800,617
633875,480,640
781323,480,640
192662,480,640
387910,498,639
388673,427,640
552084,427,640
690650,640,458
182739,543,640
759530,640,455
280904,630,538
160524,639,640
287268,508,525
106822,483,640
482061,565,640
942545,800,640
468483,426,640
278828,640,566
271110,640,626
787729,640,430
731933,480,720
2973,480,640
459285,426,640
288624,640,477
766861,510,720
199038,486,640
497131,640,480
485489,516,640
263285,480,640
884732,800,527
845065,600,800
40741,574,640
721886,427,640
830583,550,720
426824,436,640
252174,480,640
26261,321,640
723963,411,640
314227,600,640
761907,523,720
823029,332,500
559124,640,541
933237,533,800
83940,426,640
633929,480,640
497619,426,640
545561,640,514
64279,480,640
326983,435,640
912067,781,519
387464,560,640
289164,459,640
691384,431,640
859445,533,800
871558,444,774
230717,470,627
66985,426,640
1850,640,480
563695,428,640
872548,533,800
328411,427,640
458575,541,720
946289,800,432
477283,427,640
19767,219,640
309169,512,640
125895,602,640
933169,800,532
682346,640,427
434634,640,427
738494,463,640
731830,720,465
616191,494,640
444141,640,532
804760,650,438
107376,640,596
94945,446,640
939025,532,800
607460,427,640
430702,429,640
813250,640,469
241452,495,640
599777,360,640
447567,481,640
419521,543,640
47544,480,640
185656,503,550
385430,640,427
947757,533,800
66344,490,383
391809,640,426
760013,640,480
786810,483,720
680024,650,432
432696,449,640
932675,760,674
687522,640,509
744368,625,640
61766,601,550
448520,547,720
74393,537,640
80204,480,640
823931,430,640
848094,595,800
145067,432,640
588555,640,470
257749,480,640
851766,640,800
547569,427,640
874190,531,800
782664,480,720
445312,328,640
542242,640,427
948173,800,543
427581,640,573
24981,640,640
935075,533,800
632788,480,720
424480,300,640
850042,364,800
416474,576,640
798152,480,640
309962,435,640
489673,426,640
834215,800,800
101488,640,482
132370,509,332
14963,524,640
636588,454,640
909921,800,800
751415,640,444
635970,640,487
398054,640,363
882266,640,800
902909,533,800
468606,640,433
35240,525,640
921322,608,800
957525,591,798
369287,480,514
31947,607,457
334865,368,640
123297,350,375
99886,480,640
863386,800,551
696773,427,640
359944,640,512
503522,480,640
333820,501,628
402564,700,700
305444,427,640
927551,532,800
339534,456,640
249306,640,534
258087,427,640
748869,640,508
569325,513,640
202340,640,640
320148,405,540
150876,320,640
94914,364,600
79309,482,640
279654,640,640
323140,383,640
771838,480,640
185976,511,640
364877,640,640
326329,418,640
161986,504,480
322928,441,640
124363,412,640
125048,249,640
749183,453,640
397972,361,640
319485,640,640
618244,640,397
343712,638,640
893722,600,800
660675,528,640
45628,353,630
518128,480,640
308519,640,446
275114,512,640
936892,796,611
3918,427,640
947689,534,800
395107,640,498
671912,439,620
25270,252,512
344361,483,640
325973,558,426
454248,427,640
555182,640,398
893034,600,800
326048,395,640
50945,200,330
744182,450,338
46517,432,640
113117,640,624
73512,476,640
850006,534,800
203359,451,600
387174,563,640
207169,418,637
211952,640,426
426349,640,426
926590,800,640
281531,480,640
851267,534,800
189759,460,614
358481,627,640
314610,640,362
582548,640,427
760573,457,720
689810,640,472
589398,640,380
17851,640,546
377,640,480
286590,480,600
388922,610,640
99898,511,640
260613,640,469
6802,480,640
950836,534,800
679460,585,640
80776,640,500
231782,640,640
217929,505,640
600893,440,640
15869,426,640
262814,420,632
344356,640,454
797656,500,640
582125,640,481
497154,459,720
810558,542,720
387452,412,640
4350,640,480
612534,569,640
329192,425,640
40847,620,470
802827,720,511
238704,640,427
251984,427,640
871058,800,533
700375,720,720
942601,800,730
155533,426,640
316523,640,491
273748,480,640
268443,521,640
820203,720,495
760597,720,652
161478,304,367
818484,720,720
9893,437,640
801632,377,640
693047,720,716
518693,523,640
2340,640,480
617826,383,594
405922,454,640
255207,640,605
94881,460,640
785590,407,640
635281,720,566
412216,485,640
498642,576,720
861576,714,800
789825,631,720
566885,464,583
54043,640,508
807013,442,640
762001,462,640
396435,480,640
505178,550,720
760094,356,640
269387,426,640
658567,426,640
11035,234,640
848434,640,800
303335,639,640
3846,480,640
145281,400,532
806739,720,720
654315,480,640
918450,800,533
239139,600,522
612912,426,640
36804,458,640
826795,425,640
357117,600,590
921219,533,800
900979,800,532
150435,320,640
506172,404,640
19990,264,373
12992,336,224
24043,473,640
262240,365,640
116081,482,610
161244,463,640
937828,800,602
406041,426,640
883931,545,800
82167,480,640
156537,640,531
8671,640,480
532059,576,384
820891,706,720
396910,427,640
135696,450,640
914196,534,800
172618,438,640
326591,467,640
343588,391,587
864152,532,800
340362,559,640
66301,437,640
183167,397,600
871718,561,600
458512,720,479
468485,640,480
168303,364,485
611467,427,640
17308,378,634
746264,479,719
108530,640,639
496354,474,720
208275,508,635
676298,640,406
263442,640,509
278775,302,450
778396,640,428
358975,512,640
841235,800,630
284156,640,585
281734,480,640
921444,520,800
539524,404,608
35758,516,640
253223,430,640
949303,563,640
177615,512,640
533027,443,640
861237,750,532
458882,425,640
20207,457,640
320040,640,444
545911,548,640
144326,460,640
582192,427,640
622939,309,500
716983,493,720
454225,412,640
391390,402,581
272747,419,640
943316,800,599
306624,480,640
284836,640,507
387368,640,437
460484,464,640
908880,531,800
192486,526,640
286880,640,427
129480,450,640
615402,344,640
601132,320,480
121775,428,640
814831,454,640
902618,800,600
726946,720,578
256744,387,640
335445,438,640
660656,506,640
235304,463,640
19888,640,480
927725,681,800
808198,720,581
836792,800,500
163344,640,464
769654,640,430
724656,640,423
879690,533,800
926690,800,507
284467,401,600
322424,640,427
402846,481,640
190273,640,427
14518,366,640
716928,591,720
954828,394,800
450587,640,480
432422,636,500
404377,427,640
730877,612,447
759636,640,506
439054,435,640
581200,487,640
64600,426,640
169133,448,617
38854,400,580
328264,341,640
251998,640,427
780487,621,640
275087,480,640
12845,486,640
627975,439,640
812016,428,640
305413,469,640
222033,533,640
100434,569,425
58203,334,640
934215,720,480
889730,510,800
437040,478,640
362370,442,640
72772,600,398
229970,584,440
606586,640,512
237171,462,640
572067,426,640
617056,425,640
449171,499,700
8861,480,640
342990,629,640
201855,427,640
4696,640,480
664832,482,720
844276,800,590
129953,400,640
767889,523,720
